Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Year,Month,Day,Customer_Age,Customer_Tenure,Total_Children,Partner,Family_size,Total_spending,Total_Purchase,Total_Campaign,Average Spending per Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level,Cluster
-0.4583825596613189,1.251775989529311,0.2996510572024952,0.3070392634922745,0.9896429825624896,1.4701317703424892,1.442724309876596,1.434322199824905,1.4550384394650775,1.1215183087619325,0.7240221050009519,1.2912927562690504,1.820880475808741,-0.3929388626367192,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070638411156374,-1.5022249370885403,0.7265202732220474,-1.3242424021911394,1.0070638411156374,1.5022249370884737,-1.2645053004571831,-1.3468742895158388,-1.759114633956529,1.2197883393350442,1.3800232245358408,0.0,1.1766010736447317,1.6204814976682531,-0.5145885913413861,-2.1876416032296926,0.5121328053460567,1.2767732631531177,0
-0.4583825596613189,1.251775989529311,-0.2638077892175138,-0.383664176349749,-1.2138663765459363,-1.000697428788036,-1.4150226852309042,-0.8740949189533657,-0.9866774454538256,-0.921817137108236,0.072893470089546,-1.40210329486406,-0.4051852405608178,-1.442825646595737,-0.1273971020041392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2619686967522747,1.4200363387066672,-0.9946911620158017,-0.8691134446294743,1.2619686967522747,-1.4200363387067336,1.3963607145959784,-1.3468742895158388,0.4465482712002718,-1.567145438915038,-1.163335734293475,0.0,-1.6298662675384326,-0.9653113623121164,1.417872307662289,-0.3618900416669088,0.5121328053460567,-1.2112407511687473,1
-0.4583825596613189,-0.2721252151150672,0.9434197493772978,-0.7980862402549632,0.7685231734675927,1.140985089714434,0.4904223930776078,1.3835452881458064,0.589965978396532,0.5369503476495519,-0.8448207972495361,1.2912927562690504,0.124272443218438,1.2275572985755685,-0.5533217415403656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273175594179378,-0.0410942991909365,0.4396517006824059,0.6100556674459372,0.3273175594179378,0.04109429919087,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,0.7393740373409771,0.8445792332033533,0.0,0.5924278884065849,0.7585505443414634,-1.2550682801506483,-0.3618900416669088,0.5121328053460567,1.2767732631531177,0
-0.4583825596613189,-0.2721252151150672,-1.2048805683239523,-0.7980862402549632,-1.2138663765459363,-0.391042397314101,-0.6946996099028065,-0.0637619324310253,-0.530925287973282,-1.0456926631222707,0.072893470089546,-0.6760248873356525,-1.3102991292742432,-0.3929388626367192,0.298527537532087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2870798596140989,1.4200363387066672,-1.281559734555443,-0.6415489658486417,-1.2870798596140989,-1.4200363387067336,0.0659277070693975,0.7424597884034672,0.4465482712002718,-1.1113021388499835,-0.8956137386272311,0.0,-1.2540149456192948,-0.3906907267609231,0.7025540071676949,-0.3618900416669088,-0.653942482460571,-1.2112407511687473,1
1.5334252650551785,-0.2721252151150672,0.3070561887265838,1.550305455207917,0.2702843370439438,1.0559310174421177,0.442619879031101,0.8419745247109778,0.7485327745680944,-0.2574980227682067,1.6417363723400338,0.5652143487406426,0.4999286481526078,0.2986038829941664,-0.1273971020041392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.032175003977461,1.4200363387066672,-1.5684283070950844,0.3824911886651046,-1.032175003977461,-1.4200363387067336,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.3173392653631626,0.5768572375371095,0.0,0.0266950504115004,0.1839299087902701,0.8186135680782488,-0.3618900416669088,0.5121328053460567,0.0327662559921852,0
0.5375213526969298,-0.2721252151150672,0.5086668663501583,-1.143437960175975,0.8789491863515312,1.04063491657664,0.3219748877563279,-1.559274196893729,1.0306022660817449,-0.3093611949776543,0.072893470089546,0.8412565479094528,0.7913102380022129,1.2275572985755685,0.298527537532087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573809889935129,-0.0410942991909365,0.7265202732220474,-0.7553312052390581,0.1573809889935129,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.6835963808960503,0.978440231036475,0.0,0.4504202513896435,0.7585505443414634,-0.8062787622247201,-0.3618900416669088,0.5121328053460567,1.2767732631531177,0
-0.4583825596613189,-1.7960264197594455,0.1800701268489864,-0.5218048643181538,0.4394350941202005,1.3257076665408831,0.6569060441459981,0.8929152386381756,1.129770032065382,0.192209368557879,1.229076711700012,1.0803751772885304,0.4999286481526078,0.5730475244986326,0.298527537532087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1824921518553368,-1.5022249370885403,1.3002574183013305,-0.3002022476773929,-0.1824921518553368,1.5022249370884737,0.0659277070693975,-1.3468742895158388,-0.6562831813781285,0.5494627931492841,0.8445792332033533,0.0,0.2866727249238208,1.04586086211706,0.1617839879703848,1.4638615198958749,0.5121328053460567,1.2767732631531177,0
1.5334252650551785,-0.2721252151150672,-0.8796280817691431,-0.5908752083023561,-0.1821788001487605,0.1335585618875178,-0.0399978874403663,-0.6946742109273639,-0.9866774454538256,0.0683338425438444,0.072893470089546,0.238725723781722,-1.3102991292742432,-0.3929388626367192,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.372048144826311,-0.0410942991909365,-0.4209540169365185,-0.8691134446294743,-1.372048144826311,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,-0.3153460723815185,-0.6278917429609874,0.0,-0.2722116998738214,0.7585505443414634,0.250099887855232,1.4638615198958749,0.5121328053460567,0.0327662559921852,1
1.5334252650551785,-0.2721252151150672,-1.0278740373771886,-1.0398324441996714,-1.0900218546690448,-1.461883656565336,-0.5803819663469938,-0.6946742109273639,-0.530925287973282,-1.6027059159553283,-0.8448207972495361,-0.1608640587877646,-1.3102991292742432,-1.442825646595737,1.576301456140766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4373970074919742,-0.0410942991909365,-0.134085444396877,-1.0966779234103068,-0.4373970074919742,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,-1.2076627281880696,-1.163335734293475,0.0,-1.106690766711087,0.7585505443414634,-0.0621344720289233,1.4638615198958749,-0.653942482460571,0.0327662559921852,1
1.5334252650551785,-0.2721252151150672,-2.2080609021485538,0.6523909834132863,-0.7241409711402207,-1.461883656565336,-1.4150226852309042,-1.1269742039105464,-0.9866774454538256,-0.3648038842751786,-0.8448207972495361,-1.40210329486406,-1.3102991292742432,-3.700775265614847,3.280000014285671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6018418376011243,1.4200363387066672,-0.9946911620158017,-0.3002022476773929,1.6018418376011243,-1.4200363387067336,1.3963607145959784,0.7424597884034672,1.5493797237786722,-1.1647175895822257,-1.6987797256259622,0.0,0.1349258470364238,1.3331711798926569,2.723330806056217,1.4638615198958749,0.5121328053460567,0.0327662559921852,1
-0.4583825596613189,-0.2721252151150672,-0.023141014684633,-1.3161138201364808,-1.5985625986020549,-0.2697345519119701,-1.4150226852309042,-1.559274196893729,-0.7200795237049445,-1.9285377812673796,-0.8448207972495361,-1.40210329486406,-1.3102991292742432,-1.442825646595737,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2021115744018862,-0.0410942991909365,1.3002574183013305,-0.0726377688965604,-1.2021115744018862,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,-1.8006767933858987,-1.4310577299597187,0.0,-1.5787243629817302,-0.3906907267609231,0.7025540071676949,-0.3618900416669088,-0.653942482460571,-1.2112407511687473,1
-2.4501903843778163,-0.2721252151150672,-2.1195815241962173,0.3415744354843757,-1.5130090743000109,0.4231979123707924,-1.0616208336372497,-0.0094949329870004,-0.9866774454538256,-0.2087800610613336,-0.8448207972495361,-0.6760248873356525,-1.3102991292742432,-0.8515600722058605,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6073335779163991,-1.5022249370885403,1.3002574183013305,-0.3002022476773929,-0.6073335779163991,1.5022249370884737,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,-1.0154177473471182,-1.163335734293475,0.0,-0.8150969412795792,0.1839299087902701,-0.0621344720289233,-0.3618900416669088,-2.647361353531898,-1.2112407511687473,1
-0.4583825596613189,-1.7960264197594455,0.5335098882374235,1.1358833913027029,0.3335233248462403,1.284109679267504,1.3584177298903972,1.434322199824905,1.4550384394650775,0.2740019679216886,-0.8448207972495361,-0.1608640587877646,0.7913102380022129,0.8151239724233735,-1.4051710206128185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371272706912125,-0.0410942991909365,1.3002574183013305,-0.0726377688965604,0.8371272706912125,0.04109429919087,-1.2645053004571831,-1.3468742895158388,-1.759114633956529,0.8915637266668341,0.1752742440377438,0.0,1.146026407919522,-1.252621680087713,-1.0987386533620254,-0.3618900416669088,-0.653942482460571,0.0327662559921852,0
0.5375213526969298,-1.7960264197594455,0.3577455083850228,0.1343634035317686,0.4347116670412767,-0.7309207796892699,-0.0754479433896452,-0.6946742109273639,-0.264327366224401,-0.3093611949776543,0.7240221050009519,0.8412565479094528,-0.4051852405608178,-0.0182180498912437,0.298527537532087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4319052671766996,-0.0410942991909365,1.3002574183013305,-0.0726377688965604,1.4319052671766996,0.04109429919087,1.3963607145959784,-1.3468742895158388,0.4465482712002718,0.1038613168705572,0.0414132462046219,0.0,-0.0524951522846335,0.7585505443414634,0.250099887855232,1.4638615198958749,0.5121328053460567,0.0327662559921852,0
-0.4583825596613189,-0.2721252151150672,-1.6502872857373614,-0.383664176349749,-1.823595462673983,0.339920479561965,-0.7957710187177433,-0.3456546837869237,-0.9866774454538256,-1.0456926631222707,-0.8448207972495361,-1.40210329486406,-1.3102991292742432,-0.8515600722058605,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.541984715250736,-1.5022249370885403,1.0133888457616889,-0.6415489658486417,-1.541984715250736,1.5022249370884737,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,-1.2076627281880696,-1.2971967321265967,0.0,-0.9192697673900296,-0.1033804089853264,0.250099887855232,-0.3618900416669088,-0.653942482460571,-1.2112407511687473,1
1.5334252650551785,1.251775989529311,1.477879145248134,-0.9016917562312668,1.2446831183121945,0.6243208180655018,0.425878552893252,0.9942745661402606,1.3415435972649474,0.5911461782678061,-0.8448207972495361,1.0803751772885304,1.2306768012280904,1.570899267995987,-0.979246381076592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9417149784499743,-1.5022249370885403,1.3002574183013305,0.951402385617186,1.9417149784499743,1.5022249370884737,-1.2645053004571831,-1.3468742895158388,-1.759114633956529,1.105081528067355,1.5138842223689626,0.0,0.9453357262270392,0.1839299087902701,-1.3523787102540543,-0.3618900416669088,0.5121328053460567,1.2767732631531177,0
-0.4583825596613189,-0.2721252151150672,-0.4785088283739934,0.0652930595475662,-0.3791044263459621,-0.2697345519119701,-0.7266896772475796,-0.8740949189533657,0.2927806170875507,-1.192206313122763,0.7240221050009519,-0.1608640587877646,-1.3102991292742432,-0.8515600722058605,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9472067187652488,-1.5022249370885403,1.5871259908409718,0.951402385617186,-0.9472067187652488,1.5022249370884737,1.3963607145959784,0.7424597884034672,1.5493797237786722,-0.7047734898910817,-0.7617527407941093,0.0,-0.7647018744077292,0.4712402265658668,1.417872307662289,1.4638615198958749,0.5121328053460567,0.0327662559921852,1
-0.4583825596613189,-0.2721252151150672,-0.6739087505257517,-1.00529727220757,-0.1273194279733185,-0.2697345519119701,-0.288816450805402,1.434322199824905,0.2440537822351283,0.2204087621967461,0.072893470089546,0.238725723781722,-0.4051852405608178,0.2986038829941664,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9417149784499743,-1.5022249370885403,0.4396517006824059,1.7478780613501,1.9417149784499743,1.5022249370884737,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,0.0517390459406541,-0.2263087494616217,0.0,0.021969357910568,0.4712402265658668,-0.1846062904469968,-0.3618900416669088,-4.640780224603225,0.0327662559921852,0
0.5375213526969298,-0.2721252151150672,1.2005450259104915,1.446699939231613,1.2479801537419488,1.461967850938928,1.3825061404662322,-1.559274196893729,0.4204404055870258,1.4103965252283917,0.072893470089546,1.806453584816938,0.7913102380022129,1.0316687340677748,-0.1273971020041392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686810122813337,-0.0410942991909365,-0.9946911620158017,1.406531343178851,1.686810122813337,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,1.2963262805789662,1.5138842223689626,0.0,1.2571745780481438,1.90779181544385,-0.9492947696436144,1.4638615198958749,0.5121328053460567,1.2767732631531177,0
-1.4542864720195676,1.251775989529311,-0.8625246167006029,1.2740240792711075,-1.699750940797091,0.4612283249640956,-0.7266896772475796,0.5824248333238262,0.6740178745848383,0.4788334453764098,0.072893470089546,-0.6760248873356525,-0.4051852405608178,-0.8515600722058605,0.298527537532087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.372048144826311,-1.5022249370885403,1.3002574183013305,-1.4380246415815556,-1.372048144826311,1.5022249370884737,0.0659277070693975,-1.3468742895158388,-0.6562831813781285,-0.4805032437068033,-0.8956137386272311,0.0,-0.2900242126696113,-0.3906907267609231,0.7025540071676949,-0.3618900416669088,-1.4812860657252702,-1.2112407511687473,1
-0.4583825596613189,-0.2721252151150672,-0.7083067808311957,-0.2800586603734455,-0.1144118850121744,-0.7309207796892699,0.1311400866499587,1.0904148083235203,0.9664038614645528,0.6419167598839648,-0.8448207972495361,0.238725723781722,0.124272443218438,-0.0182180498912437,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1171432891896738,-1.5022249370885403,0.4396517006824059,-0.8691134446294743,-1.1171432891896738,1.5022249370884737,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,0.1171239812720925,-0.3601697472947436,0.0,0.2148035806536134,0.7585505443414634,-0.8835166134185988,-0.3618900416669088,0.5121328053460567,0.0327662559921852,0
-0.4583825596613189,-0.2721252151150672,-2.3609888118815068,-0.2455234883813443,-2.208291684730101,-1.000697428788036,1.4546026477692386,-1.1269742039105464,-0.9866774454538256,-1.9285377812673796,1.99063514406802,-2.6433425309403558,1.820880475808741,-3.700775265614847,-1.831095660149045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8622384335530364,-0.0410942991909365,-1.5684283070950844,-1.0966779234103068,-0.8622384335530364,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.5145418266938141,0.1752742440377438,0.0,0.5336616734024974,-2.4018629511900995,1.7589326572476465,-2.1876416032296926,-0.653942482460571,-1.2112407511687473,1
1.5334252650551785,-0.2721252151150672,0.3220575519431247,0.4797151234527804,1.1622439737424166,-1.461883656565336,0.2372551074041676,-1.559274196893729,-1.4424296029343693,-0.0781798074566478,0.7240221050009519,-0.6760248873356525,0.4999286481526078,1.0316687340677748,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686810122813337,-1.5022249370885403,1.5871259908409718,0.8376201462267697,1.686810122813337,1.5022249370884737,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.8954981054031181,0.3091352418708657,0.0,1.0838639791621008,0.1839299087902701,0.0306157494964297,-0.3618900416669088,0.5121328053460567,1.2767732631531177,0
1.5334252650551785,-0.2721252151150672,0.6429625096676627,-1.696000712049594,0.7110581658403679,-1.461883656565336,0.3479452655301908,0.3685380605521573,0.8565639001454128,-1.0456926631222707,0.7240221050009519,0.8412565479094528,0.124272443218438,1.0316687340677748,-0.5533217415403656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2619686967522747,1.4200363387066672,-1.5684283070950844,-0.5277667264582255,1.2619686967522747,-1.4200363387067336,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.4932230930770394,0.7107182353702314,0.0,0.2507165669538376,0.1839299087902701,-0.2216132924152642,-0.3618900416669088,0.5121328053460567,0.0327662559921852,0
-0.4583825596613189,-0.2721252151150672,-0.5339756522415219,0.6869261554053875,0.5161842955170927,-0.5395112010107362,-0.5060761644137222,0.74139528118308,-0.1629715403929928,1.2151649135210267,1.99063514406802,1.0803751772885304,-0.4051852405608178,-0.0182180498912437,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516873552388912,-0.0410942991909365,-0.9946911620158017,0.2687089492746883,1.516873552388912,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,0.3525294817537521,0.5768572375371095,0.0,0.0827040630939691,1.6204814976682531,1.2710676873907114,1.4638615198958749,0.5121328053460567,0.0327662559921852,0
-0.4583825596613189,1.251775989529311,-1.589804082450289,1.3776295952474111,-1.5130090743000109,-0.391042397314101,-0.5546662657249086,0.1699257750390012,0.2440537822351283,-0.3648038842751786,0.072893470089546,-0.6760248873356525,-0.4051852405608178,-0.8515600722058605,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0125555814309119,-0.0410942991909365,-1.5684283070950844,-1.5518068809719718,-0.0125555814309119,0.04109429919087,-1.2645053004571831,-1.3468742895158388,-1.759114633956529,-0.874108199005794,-0.8956137386272311,0.0,-0.8996981559549267,-0.1033804089853264,0.7025540071676949,-0.3618900416669088,-0.653942482460571,-1.2112407511687473,1
-0.4583825596613189,-0.2721252151150672,0.0713341310501106,-1.557860024081189,0.2702843370439438,-0.391042397314101,-0.4393406798967942,-0.6946742109273639,-0.1629715403929928,0.5180412338699302,1.229076711700012,0.5652143487406426,-0.4051852405608178,-0.3929388626367192,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6073335779163991,-0.0410942991909365,-0.4209540169365185,1.2927491037884349,-0.6073335779163991,0.04109429919087,1.3963607145959784,0.7424597884034672,1.5493797237786722,-0.025811907918825,-0.0924477516284998,0.0,-0.1821724071912171,0.7585505443414634,1.01478836705185,1.4638615198958749,0.5121328053460567,0.0327662559921852,1
-0.4583825596613189,1.251775989529311,-0.023141014684633,-1.0398324441996714,-1.5985625986020549,-1.000697428788036,-1.7819439089653475,-0.6946742109273639,1.4550384394650775,1.4103965252283917,-2.413663699500024,1.949788437951476,-1.3102991292742432,-3.700775265614847,-1.831095660149045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4570164300385235,-0.0410942991909365,-1.281559734555443,0.4962734280555209,-1.4570164300385235,0.04109429919087,0.0659277070693975,-1.3468742895158388,-0.6562831813781285,-0.1348220190765322,-0.3601697472947436,0.0,-0.1860706205446023,1.04586086211706,-1.7706769110332905,1.4638615198958749,-1.4812860657252702,-1.2112407511687473,1
-0.4583825596613189,-0.2721252151150672,-0.645243725271215,-0.7980862402549632,-0.5889308780512326,-0.7309207796892699,-0.2247981948728435,0.3395245941534397,0.589965978396532,-0.5586017752497463,0.072893470089546,-0.6760248873356525,-0.4051852405608178,-0.3929388626367192,-0.979246381076592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7119212856751609,-0.0410942991909365,-0.4209540169365185,1.7478780613501,-1.7119212856751609,0.04109429919087,0.0659277070693975,0.7424597884034672,0.4465482712002718,-0.4909404075708202,-0.7617527407941093,0.0,-0.4337226681600853,-1.252621680087713,0.4534741588537189,-0.3618900416669088,-0.653942482460571,-1.2112407511687473,1
1.5334252650551785,-0.2721252151150672,1.56473417176938,1.6193757991921194,1.0308351855509432,1.4701317703424892,1.4546026477692386,0.3685380605521573,1.3222036330861648,-2.4855510341004368,-0.8448207972495361,0.8412565479094528,1.6964241267156388,1.2275572985755685,-1.4051710206128185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273175594179378,-0.0410942991909365,1.3002574183013305,0.7238379068363534,0.3273175594179378,0.04109429919087,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,1.1524741898011688,1.5138842223689626,0.0,1.0224794397121764,-0.3906907267609231,-1.3523787102540543,-0.3618900416669088,0.5121328053460567,1.2767732631531177,0
