Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Year,Month,Day,Customer_Age,Customer_Tenure,Total_Children,Partner,Family_size,Total_spending,Total_Purchase,Total_Campaign,Average Spending per Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
-0.4583825596613189,1.251775989529311,0.2996510572024952,0.30703926349227456,0.9896429825624895,1.4701317703424892,1.442724309876596,1.434322199824905,1.4550384394650777,1.1215183087619325,0.7240221050009519,1.2912927562690504,1.8208804758087411,-0.39293886263671923,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070638411156374,-1.5022249370885403,0.7265202732220474,-1.3242424021911394,1.0070638411156374,1.5022249370884737,-1.2645053004571831,-1.3468742895158388,-1.759114633956529,1.2197883393350442,1.3800232245358408,0.0,1.1766010736447317,1.6204814976682533,-0.5145885913413861,-2.1876416032296926,0.5121328053460567,1.2767732631531177
-0.4583825596613189,1.251775989529311,-0.2638077892175138,-0.38366417634974903,-1.2138663765459365,-1.0006974287880361,-1.4150226852309042,-0.8740949189533657,-0.9866774454538256,-0.9218171371082361,0.07289347008954605,-1.40210329486406,-0.4051852405608178,-1.442825646595737,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2619686967522747,1.4200363387066672,-0.9946911620158015,-0.8691134446294743,1.2619686967522747,-1.4200363387067336,1.3963607145959784,-1.3468742895158388,0.44654827120027185,-1.5671454389150379,-1.163335734293475,0.0,-1.6298662675384326,-0.9653113623121163,1.417872307662289,-0.36189004166690886,0.5121328053460567,-1.2112407511687473
-0.4583825596613189,-0.27212521511506726,0.9434197493772978,-0.7980862402549632,0.7685231734675927,1.140985089714434,0.4904223930776078,1.3835452881458064,0.589965978396532,0.5369503476495519,-0.8448207972495361,1.2912927562690504,0.12427244321843806,1.2275572985755685,-0.5533217415403656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731755941793783,-0.041094299190936545,0.4396517006824059,0.6100556674459372,0.32731755941793783,0.041094299190870036,-1.2645053004571831,0.7424597884034672,-0.6562831813781285,0.7393740373409771,0.8445792332033533,0.0,0.5924278884065849,0.7585505443414634,-1.2550682801506485,-0.36189004166690886,0.5121328053460567,1.2767732631531177
-0.4583825596613189,-0.27212521511506726,-1.2048805683239525,-0.7980862402549632,-1.2138663765459365,-0.391042397314101,-0.6946996099028065,-0.06376193243102535,-0.530925287973282,-1.0456926631222707,0.07289347008954605,-0.6760248873356525,-1.3102991292742432,-0.39293886263671923,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2870798596140987,1.4200363387066672,-1.281559734555443,-0.6415489658486417,-1.2870798596140987,-1.4200363387067336,0.06592770706939752,0.7424597884034672,0.44654827120027185,-1.1113021388499835,-0.8956137386272311,0.0,-1.2540149456192948,-0.3906907267609231,0.7025540071676949,-0.36189004166690886,-0.653942482460571,-1.2112407511687473
1.5334252650551785,-0.27212521511506726,0.3070561887265838,1.550305455207917,0.27028433704394383,1.0559310174421175,0.44261987903110106,0.8419745247109778,0.7485327745680944,-0.2574980227682067,1.6417363723400338,0.5652143487406426,0.4999286481526078,0.2986038829941664,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0321750039774613,1.4200363387066672,-1.5684283070950844,0.3824911886651046,-1.0321750039774613,-1.4200363387067336,0.06592770706939752,0.7424597884034672,0.44654827120027185,0.3173392653631626,0.5768572375371095,0.0,0.026695050411500484,0.18392990879027016,0.8186135680782488,-0.36189004166690886,0.5121328053460567,0.03276625599218523
0.5375213526969298,-0.27212521511506726,0.5086668663501583,-1.143437960175975,0.8789491863515312,1.04063491657664,0.32197488775632793,-1.559274196893729,1.0306022660817449,-0.3093611949776543,0.07289347008954605,0.8412565479094528,0.7913102380022129,1.2275572985755685,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573809889935129,-0.041094299190936545,0.7265202732220474,-0.7553312052390581,0.1573809889935129,0.041094299190870036,0.06592770706939752,0.7424597884034672,0.44654827120027185,0.6835963808960503,0.978440231036475,0.0,0.4504202513896435,0.7585505443414634,-0.8062787622247201,-0.36189004166690886,0.5121328053460567,1.2767732631531177
-0.4583825596613189,-1.7960264197594455,0.1800701268489864,-0.5218048643181538,0.43943509412020054,1.3257076665408833,0.6569060441459981,0.8929152386381756,1.129770032065382,0.19220936855787904,1.2290767117000119,1.0803751772885304,0.4999286481526078,0.5730475244986326,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18249215185533688,-1.5022249370885403,1.3002574183013305,-0.30020224767739295,-0.18249215185533688,1.5022249370884737,0.06592770706939752,-1.3468742895158388,-0.6562831813781285,0.5494627931492841,0.8445792332033533,0.0,0.28667272492382084,1.04586086211706,0.1617839879703848,1.4638615198958749,0.5121328053460567,1.2767732631531177
1.5334252650551785,-0.27212521511506726,-0.8796280817691431,-0.5908752083023561,-0.18217880014876056,0.13355856188751788,-0.03999788744036639,-0.6946742109273639,-0.9866774454538256,0.06833384254384449,0.07289347008954605,0.23872572378172202,-1.3102991292742432,-0.39293886263671923,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.372048144826311,-0.041094299190936545,-0.4209540169365185,-0.8691134446294743,-1.372048144826311,0.041094299190870036,0.06592770706939752,0.7424597884034672,0.44654827120027185,-0.31534607238151857,-0.6278917429609874,0.0,-0.2722116998738214,0.7585505443414634,0.250099887855232,1.4638615198958749,0.5121328053460567,0.03276625599218523
1.5334252650551785,-0.27212521511506726,-1.0278740373771886,-1.0398324441996714,-1.0900218546690448,-1.461883656565336,-0.5803819663469938,-0.6946742109273639,-0.530925287973282,-1.6027059159553283,-0.8448207972495361,-0.16086405878776466,-1.3102991292742432,-1.442825646595737,1.576301456140766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43739700749197424,-0.041094299190936545,-0.13408544439687706,-1.0966779234103068,-0.43739700749197424,0.041094299190870036,0.06592770706939752,0.7424597884034672,0.44654827120027185,-1.2076627281880696,-1.163335734293475,0.0,-1.106690766711087,0.7585505443414634,-0.06213447202892334,1.4638615198958749,-0.653942482460571,0.03276625599218523
1.5334252650551785,-0.27212521511506726,-2.2080609021485538,0.6523909834132863,-0.7241409711402207,-1.461883656565336,-1.4150226852309042,-1.1269742039105464,-0.9866774454538256,-0.3648038842751786,-0.8448207972495361,-1.40210329486406,-1.3102991292742432,-3.700775265614847,3.280000014285671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6018418376011245,1.4200363387066672,-0.9946911620158015,-0.30020224767739295,1.6018418376011245,-1.4200363387067336,1.3963607145959784,0.7424597884034672,1.5493797237786722,-1.1647175895822255,-1.6987797256259622,0.0,0.13492584703642388,1.3331711798926567,2.723330806056217,1.4638615198958749,0.5121328053460567,0.03276625599218523
